epoch,score_optimal,score_student,gap
1,16.52147102355957,17.571895599365234,6.357936132368369
2,16.52147102355957,17.527711868286133,6.090503946601764
3,16.52147102355957,17.248260498046875,4.399060310373725
4,16.52147102355957,17.09659194946289,3.4810515666746595
5,16.52147102355957,17.040515899658203,3.1416383889695796
6,16.52147102355957,17.113595962524414,3.583972263247475
7,16.52147102355957,16.9633846282959,2.6747836443023782
8,16.52147102355957,17.055011749267578,3.2293778498729337
9,16.52147102355957,17.066184997558594,3.297006502763966
10,16.52147102355957,17.06122589111328,3.2669903714022923
11,16.52147102355957,16.951168060302734,2.600840059159486
12,16.52147102355957,16.94373893737793,2.555873585446517
13,16.52147102355957,17.03790283203125,3.125822196675159
14,16.52147102355957,16.979541778564453,2.772578509211893
15,16.52147102355957,16.9761905670166,2.752294531210947
16,16.52147102355957,16.889419555664062,2.227093045043015
17,16.52147102355957,16.94485855102539,2.5626503043347104
18,16.52147102355957,16.903491973876953,2.3122695901147186
19,16.52147102355957,16.922218322753906,2.4256151200027616
20,16.52147102355957,16.961620330810547,2.6641048283371673
21,16.52147102355957,16.951690673828125,2.60400329761837
22,16.52147102355957,16.861560821533203,2.0584716547858584
23,16.52147102355957,16.907222747802734,2.3348509566314233
24,16.52147102355957,16.888286590576172,2.220235513493463
25,16.52147102355957,16.89102554321289,2.236813653737834
26,16.52147102355957,16.87332534790039,2.129679154108475
27,16.52147102355957,16.894315719604492,2.2567282024297133
28,16.52147102355957,16.834056854248047,1.8919975723876528
29,16.52147102355957,16.91691207885742,2.3934978594457705
30,16.52147102355957,16.86036491394043,2.051233149261332
31,16.52147102355957,16.84249496459961,1.9430711743661313
32,16.52147102355957,16.834367752075195,1.8938793529307112
33,16.52147102355957,16.846107482910156,1.96493677159652
34,16.52147102355957,16.878971099853516,2.16385136519715
35,16.52147102355957,16.837419509887695,1.9123508183840492
36,16.52147102355957,16.841703414916992,1.938280138014172
37,16.52147102355957,16.869037628173828,2.103726745146536
38,16.52147102355957,16.828182220458984,1.856440001389978
39,16.52147102355957,16.822351455688477,1.8211479577081944
40,16.52147102355957,16.81246566772461,1.7613119543052886
41,16.52147102355957,16.820789337158203,1.8116928763292672
42,16.52147102355957,16.816173553466797,1.783754784831094
43,16.52147102355957,16.8570499420166,2.0311685199126437
44,16.52147102355957,16.861337661743164,2.0571209288745833
45,16.52147102355957,16.825973510742188,1.843071278268125
46,16.52147102355957,16.822837829589844,1.82409184751482
47,16.52147102355957,16.856542587280273,2.0280976387810266
48,16.52147102355957,16.80413818359375,1.7109079429494936
49,16.52147102355957,16.82097816467285,1.8128357982541925
50,16.52147102355957,16.809402465820312,1.7427712208565007
51,16.52147102355957,16.807645797729492,1.7321385835549234
52,16.52147102355957,16.836498260498047,1.9067747447503227
53,16.52147102355957,16.804960250854492,1.7158836939559865
54,16.52147102355957,16.79831314086914,1.6756505332654354
55,16.52147102355957,16.815845489501953,1.78176910229486
56,16.52147102355957,16.78759765625,1.6107926001924036
57,16.52147102355957,16.7894287109375,1.621875479464406
58,16.52147102355957,16.812610626220703,1.762189348914322
59,16.52147102355957,16.786697387695312,1.6053435178836684
60,16.52147102355957,16.814443588256836,1.7732837728522335
61,16.52147102355957,16.806655883789062,1.7261469019484972
62,16.52147102355957,16.817703247070312,1.7930136068895794
63,16.52147102355957,16.814590454101562,1.774172712127175
64,16.52147102355957,16.78540802001953,1.5975393237296336
65,16.52147102355957,16.819110870361328,1.8015335703299316
66,16.52147102355957,16.798744201660156,1.6782596277607191
67,16.52147102355957,16.79374122619629,1.6479779690831535
68,16.52147102355957,16.811542510986328,1.755724336005654
69,16.52147102355957,16.79805564880371,1.6740920033678095
70,16.52147102355957,16.80667495727539,1.7262623486075803
71,16.52147102355957,16.79989242553711,1.6852095166375376
72,16.52147102355957,16.807126998901367,1.728998434427856
73,16.52147102355957,16.811079025268555,1.7529189821899285
74,16.52147102355957,16.802793502807617,1.7027689534841166
75,16.52147102355957,16.79471206665039,1.6538542040304967
76,16.52147102355957,16.784793853759766,1.5938219413071493
77,16.52147102355957,16.7912540435791,1.6329237247386836
78,16.52147102355957,16.815475463867188,1.7795294371086432
79,16.52147102355957,16.80677032470703,1.7268395819029971
80,16.52147102355957,16.787607192993164,1.6108503235219451
81,16.52147102355957,16.78977394104004,1.6239650639938148
82,16.52147102355957,16.802074432373047,1.698416614436674
83,16.52147102355957,16.803735733032227,1.7084720184428344
84,16.52147102355957,16.798309326171875,1.6756274439336187
85,16.52147102355957,16.78757095336914,1.6106309748696868
86,16.52147102355957,16.790847778320312,1.630464710900208
87,16.52147102355957,16.78451919555664,1.5921595094163488
88,16.52147102355957,16.78484535217285,1.5941336472866747
89,16.52147102355957,16.77829360961914,1.5544777198915403
90,16.52147102355957,16.803470611572266,1.706867309881576
91,16.52147102355957,16.776138305664062,1.5414322474151203
92,16.52147102355957,16.785919189453125,1.6006332941930677
93,16.52147102355957,16.794174194335938,1.6505986082443462
94,16.52147102355957,16.80155563354492,1.6952764653096066
95,16.52147102355957,16.802459716796875,1.7007486369501577
96,16.52147102355957,16.801435470581055,1.6945491513573816
97,16.52147102355957,16.798826217651367,1.6787560483947779
98,16.52147102355957,16.799182891845703,1.6809149009196365
99,16.52147102355957,16.777732849121094,1.551083588114489
100,16.52147102355957,16.774133682250977,1.529298803545459
