epoch,optimal_score,student_score,gap
1,7.763244152069092,7.85067892074585,1.1262658621068145
2,7.763244152069092,7.81676721572876,0.6894419731138145
3,7.763244152069092,7.799060821533203,0.4613621414259568
4,7.763244152069092,7.8016886711120605,0.4952120310775277
5,7.763244152069092,7.821591377258301,0.7515830243939712
6,7.763244152069092,7.813204288482666,0.6435471490389574
7,7.763244152069092,7.805862426757812,0.5489750657572956
8,7.763244152069092,7.798388957977295,0.4527077239846461
9,7.763244152069092,7.801032543182373,0.4867603075862264
10,7.763244152069092,7.788561344146728,0.3261161388424075
11,7.763244152069092,7.786004543304443,0.2931814430863335
12,7.763244152069092,7.809665203094482,0.597959437009569
13,7.763244152069092,7.791530132293701,0.3643577307441822
14,7.763244152069092,7.788732528686523,0.3283212033288734
15,7.763244152069092,7.779221057891846,0.205801923909551
16,7.763244152069092,7.78268575668335,0.2504314463570768
17,7.763244152069092,7.801033973693848,0.4867787343089546
18,7.763244152069092,7.793213844299316,0.3860459833951887
19,7.763244152069092,7.804417133331299,0.530357933560977
20,7.763244152069092,7.809818744659424,0.599937238582388
21,7.763244152069092,7.777981281280518,0.1898320975451735
22,7.763244152069092,7.78172492980957,0.2380548309246842
23,7.763244152069092,7.787703514099121,0.3150662474464401
24,7.763244152069092,7.785098075866699,0.2815050431176099
25,7.763244152069092,7.77994441986084,0.2151197033690744
26,7.763244152069092,7.792620658874512,0.3784050357039251
27,7.763244152069092,7.782224655151367,0.2444918993977102
28,7.763244152069092,7.77096700668335,0.0994797337682531
29,7.763244152069092,7.7746262550354,0.1466152905068042
30,7.763244152069092,7.781863212585449,0.2398360807884033
31,7.763244152069092,7.78639030456543,0.2981505159820187
32,7.763244152069092,7.777597427368164,0.1848875936131259
33,7.763244152069092,7.786948204040527,0.3053369378459886
34,7.763244152069092,7.781141757965088,0.2305428702925174
35,7.763244152069092,7.782996654510498,0.2544361874299899
36,7.763244152069092,7.77480936050415,0.1489739110160046
37,7.763244152069092,7.778388977050781,0.19508371352269
38,7.763244152069092,7.779139041900635,0.2047454584731384
39,7.763244152069092,7.780016899108887,0.2160533239872995
40,7.763244152069092,7.771562099456787,0.1071452504231543
41,7.763244152069092,7.787071704864502,0.3069277782415169
42,7.763244152069092,7.773381233215332,0.1305778994924236
43,7.763244152069092,7.779421806335449,0.2083878073323983
44,7.763244152069092,7.785117149353027,0.2817507327539849
45,7.763244152069092,7.787344932556152,0.3104472822825894
46,7.763244152069092,7.77971076965332,0.2121100053234801
47,7.763244152069092,7.779959201812744,0.2153101128372651
48,7.763244152069092,7.7739996910095215,0.1385443859518842
49,7.763244152069092,7.7691779136657715,0.0764340458762745
50,7.763244152069092,7.7725653648376465,0.1200685252964813
51,7.763244152069092,7.791563987731934,0.3647938298487479
52,7.763244152069092,7.792380332946777,0.3753093462855996
53,7.763244152069092,7.787343502044678,0.3104288555598612
54,7.763244152069092,7.771886348724365,0.11132197424153
55,7.763244152069092,7.778512477874756,0.1966745539182184
56,7.763244152069092,7.788287162780762,0.3225843503195163
57,7.763244152069092,7.773276329040527,0.1292266064923609
58,7.763244152069092,7.776225566864014,0.1672163665168512
59,7.763244152069092,7.780292987823486,0.2196096814738282
60,7.763244152069092,7.777417182922363,0.1825658265493818
61,7.763244152069092,7.774185657501221,0.1409398599065409
62,7.763244152069092,7.777809143066406,0.1876147485768888
63,7.763244152069092,7.784554481506348,0.2745028884809212
64,7.763244152069092,7.773806095123291,0.1360506361426776
65,7.763244152069092,7.772888660430908,0.1242329646330382
66,7.763244152069092,7.77910041809082,0.2042479369594789
67,7.763244152069092,7.7845139503479,0.2739807980036243
68,7.763244152069092,7.776894569396973,0.1758339305127057
69,7.763244152069092,7.771824836730957,0.1105296251642204
70,7.763244152069092,7.78354024887085,0.2614383420666786
71,7.763244152069092,7.782732486724853,0.2510333859661957
72,7.763244152069092,7.792605400085449,0.378208483994825
73,7.763244152069092,7.78090763092041,0.2275270300060138
74,7.763244152069092,7.772473335266113,0.1188830728009718
75,7.763244152069092,7.774159908294678,0.1406081788974346
76,7.763244152069092,7.777834415435791,0.1879402873450857
77,7.763244152069092,7.778509140014648,0.1966315582318527
78,7.763244152069092,7.782766819000244,0.2514756273116708
79,7.763244152069092,7.771106243133545,0.1012732681137909
80,7.763244152069092,7.772274971008301,0.1163279005826714
81,7.763244152069092,7.776433944702148,0.1699005257942485
82,7.763244152069092,7.784030914306641,0.2677587079624264
83,7.763244152069092,7.776163101196289,0.166411732957723
84,7.763244152069092,7.777656078338623,0.1856430892449791
85,7.763244152069092,7.776112079620361,0.1657545131804197
86,7.763244152069092,7.772205829620361,0.1154372756508118
87,7.763244152069092,7.794641971588135,0.4044419949187697
88,7.763244152069092,7.774156093597412,0.1405590409701596
89,7.763244152069092,7.775326251983643,0.1556321001617682
90,7.763244152069092,7.7798309326171875,0.2136578500326429
91,7.763244152069092,7.772054672241211,0.1134901852825397
92,7.763244152069092,7.778848171234131,0.200998691518419
93,7.763244152069092,7.7739996910095215,0.1385443859518842
94,7.763244152069092,7.773325443267822,0.1298592573060266
95,7.763244152069092,7.778096675872803,0.1913185198452425
96,7.763244152069092,7.775721549987793,0.1607240178756409
97,7.763244152069092,7.779599666595459,0.2106788631915956
98,7.763244152069092,7.782679557800293,0.2503515972252549
99,7.763244152069092,7.778253078460693,0.1933331748635178
100,7.763244152069092,7.77619743347168,0.1668539743031981
