epoch,score_optimal,score_student,gap
1,7.763244152069091,8.023584365844727,3.353497696014723
2,7.763244152069091,7.97759199142456,2.7610601335826837
3,7.763244152069091,7.933973789215088,2.199204788638427
4,7.763244152069091,7.892781734466552,1.6686011654410744
5,7.763244152069091,7.89817476272583,1.738069910126117
6,7.763244152069091,7.893336296081542,1.6757445916186788
7,7.763244152069091,7.872921466827392,1.4127768315655655
8,7.763244152069091,7.8735198974609375,1.4204853439068323
9,7.763244152069091,7.873560905456542,1.421013576625039
10,7.763244152069091,7.868713855743408,1.358577697781232
11,7.763244152069091,7.852609157562256,1.1511296533079685
12,7.763244152069091,7.856284141540528,1.1984679039965287
13,7.763244152069091,7.855737209320068,1.1914227536734747
14,7.763244152069091,7.854114055633546,1.1705145656179587
15,7.763244152069091,7.850885868072511,1.1289315946614835
16,7.763244152069091,7.8496832847595215,1.1134408630880375
17,7.763244152069091,7.83795690536499,0.9623908746446637
18,7.763244152069091,7.847189426422118,1.081316943132001
19,7.763244152069091,7.841460704803467,1.0075240608467584
20,7.763244152069091,7.846373081207275,1.070801426695149
21,7.763244152069091,7.83162784576416,0.8808649110545165
22,7.763244152069091,7.832846641540528,0.8965644788188815
23,7.763244152069091,7.84230899810791,1.018451107424538
24,7.763244152069091,7.8297739028930655,0.8569838783988627
25,7.763244152069091,7.827731132507325,0.830670518343096
26,7.763244152069091,7.827447414398193,0.8270158850020174
27,7.763244152069091,7.829837322235107,0.8578007964398098
28,7.763244152069091,7.825890541076661,0.806961468432905
29,7.763244152069091,7.829730033874512,0.8564187922352001
30,7.763244152069091,7.828049182891847,0.83476739302965
31,7.763244152069091,7.821104526519776,0.7453117964254984
32,7.763244152069091,7.824079513549805,0.7836332374590951
33,7.763244152069091,7.8243279457092285,0.78683334497288
34,7.763244152069091,7.829151153564453,0.8489621117712177
35,7.763244152069091,7.820683479309082,0.7398881977025193
36,7.763244152069091,7.8232669830322275,0.7731668589495182
37,7.763244152069091,7.825680255889893,0.8042527401918699
38,7.763244152069091,7.8239593505859375,0.7820853927499323
39,7.763244152069091,7.820880413055419,0.7424249431980915
40,7.763244152069091,7.8213796615600595,0.7488558694302083
41,7.763244152069091,7.818551540374755,0.7124262385966995
42,7.763244152069091,7.818769931793213,0.7152393849331936
43,7.763244152069091,7.819945812225343,0.7303861510157149
44,7.763244152069091,7.818471908569336,0.7114004843648336
45,7.763244152069091,7.815006256103516,0.6667586774354891
46,7.763244152069091,7.815241336822511,0.6697868022038115
47,7.763244152069091,7.819651126861573,0.7265902461337204
48,7.763244152069091,7.815532684326171,0.6735397113994402
49,7.763244152069091,7.814895153045654,0.6653275353036046
50,7.763244152069091,7.815065383911133,0.6675203153082517
51,7.763244152069091,7.81694746017456,0.6917637401775587
52,7.763244152069091,7.8156046867370605,0.674467189776756
53,7.763244152069091,7.81481409072876,0.6642833543490106
54,7.763244152069091,7.814373016357423,0.6586017815078379
55,7.763244152069091,7.812442779541016,0.6337379903066839
56,7.763244152069091,7.811357498168945,0.6197582499969443
57,7.763244152069091,7.813858985900878,0.6519804458075306
58,7.763244152069091,7.811199665069581,0.6177251682559408
59,7.763244152069091,7.809525012969972,0.5961536181822125
60,7.763244152069091,7.812696456909179,0.637005662470472
61,7.763244152069091,7.8120927810668945,0.629229585479202
62,7.763244152069091,7.811232566833496,0.6181489828786878
63,7.763244152069091,7.811616897583008,0.6230996290516447
64,7.763244152069091,7.810298442840576,0.6061163329372202
65,7.763244152069091,7.811931610107423,0.6271535080518329
66,7.763244152069091,7.809646129608153,0.5977137473731938
67,7.763244152069091,7.8081865310668945,0.578912347949594
68,7.763244152069091,7.8102779388427725,0.605852216578117
69,7.763244152069091,7.807185649871825,0.5660197842808139
70,7.763244152069091,7.808221817016602,0.5793668737768879
71,7.763244152069091,7.808184146881104,0.5788816367450471
72,7.763244152069091,7.8107452392578125,0.6118716126693056
73,7.763244152069091,7.809092044830321,0.590576463436499
74,7.763244152069091,7.808685779571533,0.5853432741817107
75,7.763244152069091,7.8077497482299805,0.5732860552766057
76,7.763244152069091,7.808984756469727,0.5891944592318894
77,7.763244152069091,7.809689521789551,0.5982726912959471
78,7.763244152069091,7.808794975280762,0.5867498473499577
79,7.763244152069091,7.807436466217042,0.5692506029991458
80,7.763244152069091,7.808046817779541,0.5771126713631469
81,7.763244152069091,7.806813716888427,0.5612288363715007
82,7.763244152069091,7.807773113250732,0.5735870250811651
83,7.763244152069091,7.805970191955566,0.5503632122028146
84,7.763244152069091,7.8068108558654785,0.5611919829260444
85,7.763244152069091,7.806662082672118,0.5592756037623191
86,7.763244152069091,7.806262969970702,0.5541345481211715
87,7.763244152069091,7.806725025177002,0.5600863795623567
88,7.763244152069091,7.805356979370117,0.5424642903933571
89,7.763244152069091,7.806023120880126,0.5510450009437553
90,7.763244152069091,7.806560039520264,0.5579611642077127
91,7.763244152069091,7.805642604827882,0.5461434926980733
92,7.763244152069091,7.806183338165283,0.5531087938893057
93,7.763244152069091,7.8064255714416495,0.5562290522712686
94,7.763244152069091,7.80549144744873,0.544196402329801
95,7.763244152069091,7.805068492889405,0.5387482346431847
96,7.763244152069091,7.805502891540528,0.5443438161116261
97,7.763244152069091,7.805016994476318,0.5380848726249721
98,7.763244152069091,7.804883956909179,0.5363711874112561
99,7.763244152069091,7.804413795471192,0.5303149378746115
100,7.763244152069091,7.804028034210205,0.5253458649789263
