epoch,optimal_score,student_score,gap
1,7.760746002197266,8.02457332611084,3.399509838859279
2,7.760746002197266,7.982320785522461,2.855070675711611
3,7.760746002197266,7.9317498207092285,2.20344562833969
4,7.760746002197266,7.889584064483643,1.6601247128806895
5,7.760746002197266,7.896955966949463,1.7551143242367777
6,7.760746002197266,7.893535614013672,1.7110418480235035
7,7.760746002197266,7.8701019287109375,1.4090903952108524
8,7.760746002197266,7.871139049530029,1.4224540695122423
9,7.760746002197266,7.871084213256836,1.421747484434238
10,7.760746002197266,7.866333484649658,1.3605326398067668
11,7.760746002197266,7.850581169128418,1.1575583958773772
12,7.760746002197266,7.85508394241333,1.2155782471086538
13,7.760746002197266,7.853062152862549,1.1895267624935302
14,7.760746002197266,7.852004528045654,1.175898886815147
15,7.760746002197266,7.848689556121826,1.1331842827952556
16,7.760746002197266,7.8477606773376465,1.1212153459956657
17,7.760746002197266,7.835305213928223,0.9607222257995225
18,7.760746002197266,7.841744899749756,1.0436998908295334
19,7.760746002197266,7.839545249938965,1.0153566128744471
20,7.760746002197266,7.842594146728516,1.054642743211499
21,7.760746002197266,7.8296637535095215,0.88802998181803
22,7.760746002197266,7.8287153244018555,0.8758091320775861
23,7.760746002197266,7.83815860748291,0.9974892267280367
24,7.760746002197266,7.827938079833984,0.8657940566241307
25,7.760746002197266,7.82506799697876,0.8288120080631802
26,7.760746002197266,7.824709892272949,0.8241977002929071
27,7.760746002197266,7.827213287353516,0.8564548451583316
28,7.760746002197266,7.822213649749756,0.7920327186985269
29,7.760746002197266,7.826343536376953,0.8452477913993728
30,7.760746002197266,7.82548713684082,0.8342127757463628
31,7.760746002197266,7.818467140197754,0.7437575973256431
32,7.760746002197266,7.819885730743408,0.7620366460827169
33,7.760746002197266,7.821619987487793,0.784383167201869
34,7.760746002197266,7.827065467834473,0.8545501375567541
35,7.760746002197266,7.81838321685791,0.7426762149453927
36,7.760746002197266,7.819048881530762,0.7512535433705608
37,7.760746002197266,7.823678016662598,0.8109016123902827
38,7.760746002197266,7.820405960083008,0.7687399879966555
39,7.760746002197266,7.81765604019165,0.7333062823892456
40,7.760746002197266,7.81705904006958,0.7256137213661006
41,7.760746002197266,7.814624786376953,0.6942474881207689
42,7.760746002197266,7.815057754516602,0.6998264381279699
43,7.760746002197266,7.816995143890381,0.7247903961447735
44,7.760746002197266,7.814582824707031,0.6937067969306435
45,7.760746002197266,7.811763763427734,0.6573821797031408
46,7.760746002197266,7.812752723693848,0.6701252879795009
47,7.760746002197266,7.816256046295166,0.7152668581368863
48,7.760746002197266,7.812332630157471,0.6647122318601792
49,7.760746002197266,7.811641216278076,0.6558031156592525
50,7.760746002197266,7.812361717224121,0.6650870291624251
51,7.760746002197266,7.814138889312744,0.6879865299078416
52,7.760746002197266,7.812741756439209,0.6699839709639
53,7.760746002197266,7.810998916625977,0.647526853919495
54,7.760746002197266,7.810581207275391,0.6421445188905213
55,7.760746002197266,7.808470249176025,0.6149440654963816
56,7.760746002197266,7.808879375457764,0.6202158046001024
57,7.760746002197266,7.811218738555908,0.6503593384495828
58,7.760746002197266,7.808295726776123,0.6126952816829062
59,7.760746002197266,7.806430339813232,0.5886591005946128
60,7.760746002197266,7.809187412261963,0.624184969473067
61,7.760746002197266,7.808353900909424,0.613444876287398
62,7.760746002197266,7.808001518249512,0.6089042991339602
63,7.760746002197266,7.808584213256836,0.616412533615017
64,7.760746002197266,7.80825138092041,0.612123869402433
65,7.760746002197266,7.808635711669922,0.6170761091665344
66,7.760746002197266,7.807796478271484,0.6062622853640302
67,7.760746002197266,7.805631637573242,0.5783675353280251
68,7.760746002197266,7.80833101272583,0.613149953820057
69,7.760746002197266,7.804934024810791,0.5693785442921934
70,7.760746002197266,7.805840492248535,0.5810587028425119
71,7.760746002197266,7.804834365844727,0.568094402715646
72,7.760746002197266,7.806388854980469,0.5881245536225573
73,7.760746002197266,7.806466102600098,0.5891199169498331
74,7.760746002197266,7.805804252624512,0.5805917422692219
75,7.760746002197266,7.804802894592285,0.5676888843230522
76,7.760746002197266,7.8067851066589355,0.5932303988383988
77,7.760746002197266,7.806288719177246,0.5868342678279402
78,7.760746002197266,7.805288791656494,0.5739498425359794
79,7.760746002197266,7.8054327964782715,0.5758053963929999
80,7.760746002197266,7.804837226867676,0.5681312680240638
81,7.760746002197266,7.803263187408447,0.5478492041762988
82,7.760746002197266,7.804422378540039,0.5627857983035077
83,7.760746002197266,7.80344295501709,0.5501655743885397
84,7.760746002197266,7.80434513092041,0.5617904349762317
85,7.760746002197266,7.8034162521362305,0.5498214981766418
86,7.760746002197266,7.803989410400391,0.5572068482963066
87,7.760746002197266,7.803051948547363,0.5451273155714639
88,7.760746002197266,7.80203104019165,0.5319725446844403
89,7.760746002197266,7.803002834320068,0.5444944611102946
90,7.760746002197266,7.8034467697143555,0.5502147281330966
91,7.760746002197266,7.803267002105713,0.5478983579208556
92,7.760746002197266,7.804281234741211,0.5609671097549047
93,7.760746002197266,7.804090976715088,0.5585155667451324
94,7.760746002197266,7.802679538726807,0.5403286812591027
95,7.760746002197266,7.802638053894043,0.539794134287047
96,7.760746002197266,7.802855968475342,0.5426020419448564
97,7.760746002197266,7.8026628494262695,0.5401136336266664
98,7.760746002197266,7.802280426025391,0.5351859707348435
99,7.760746002197266,7.801803112030029,0.5290356084471693
100,7.760746002197266,7.801021575927734,0.5189652350310873
